name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Madrid, Comunidad de Madrid, España",2020-09-02T19:00:00,29.1,27.6,4.1,20.32,0,0,,0,0,14.4,6.1,110,1015.7,0,14.9,313,1.1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-02T20:00:00,28.1,26.9,5.6,23.93,0,0,,0,0,11.5,7.5,102,1012.7,0,33,32,0.1,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-02T21:00:00,25.3,25.3,3.1,23.73,0,0,,0,0,6.9,4.4,132,1016.9,0,15.3,12,0,0,,Clear,clear-night,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-02T22:00:00,23.6,23.6,2.9,25.82,0,0,,0,0,4.3,2.5,124,1017.8,0,15.3,0,0,0,,Clear,clear-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-02T23:00:00,21.3,21.3,3.6,31.25,0,0,,0,0,9,8.1,295,1018,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T00:00:00,21.6,21.6,4.3,32.37,0,0,,0,0,13,7.5,358,1018.8,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T01:00:00,21.2,21.2,4.8,34.31,0,0,,0,0,20.5,11.4,20,1019.1,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T02:00:00,20.9,20.9,4.1,33.22,0,0,,0,0,18.7,10,30,1019.3,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T03:00:00,19.2,19.2,4.2,37.11,0,0,,0,0,21.2,13.3,344,1019.5,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T04:00:00,17.9,17.9,4.2,40.18,0,0,,0,0,16.9,9.7,8,1020.3,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T05:00:00,17.8,17.8,4.6,41.64,0,0,,0,0,22,4.8,27,1020.7,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T06:00:00,16.7,16.7,4.3,43.79,0,0,,0,0,14.8,10,7,1020.8,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T07:00:00,16.2,16.2,4.2,44.68,0,0,,0,0,13.3,7.9,16,1021.8,0,15.3,0,0,0,,Clear,clear-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T08:00:00,15.9,15.9,5.2,49.1,0,0,,0,0,11.9,7.5,12,1021,0,32.8,10,0,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T09:00:00,18.5,18.5,5.6,42.9,0,0,,0,0,10.8,6.8,35,1022.7,0,14.9,90,0.3,1,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T10:00:00,20.3,20.3,8,45.11,0,0,,0,0,9.4,6.1,13,1022.6,0,14.9,280,1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T11:00:00,22.5,22.5,10.4,46.13,0,0,,0,0,20.5,6,74,1022.5,0,23.6,384,1.4,4,,Clear,clear-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T12:00:00,24.6,24.6,11.5,43.93,0,0,,0,0,10.5,5.4,64,1022.9,0,14.9,430,1.5,4,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T13:00:00,26.2,26.2,10.8,38.15,0,0,,0,0,10.8,5.4,119,1021.9,0,14.9,461,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T14:00:00,27.9,27.1,9.9,32.46,0,0,,0,0,11.5,6.5,20,1018.5,25.9,33.1,472,1.7,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T15:00:00,30.7,28.9,6.8,22.4,0,0,,0,0,15.8,8.3,159,1021.3,10,14.9,479,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T16:00:00,31.5,29.5,5.9,20.13,0,0,,0,0,14.8,9,219,1020.6,50,14.9,446,1.6,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T17:00:00,31.5,29.5,4.7,18.41,0,0,,0,0,21.2,8.4,227,1019.5,20.2,23.7,438,1.6,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T18:00:00,31.7,29.6,3.4,16.66,0,0,,0,0,6.8,3.3,194,1020.2,30,14.9,392,1.4,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T19:00:00,31.2,29.2,4.5,18.54,0,0,,0,0,6.5,3.3,170,1020.2,10,14.9,309,1.1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T20:00:00,29.7,28.1,6.1,22.59,0,0,,0,0,10.4,4.7,138,1016.7,7.5,33,32,0.1,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T21:00:00,26.9,26.1,2.9,21.21,0,0,,0,0,6.8,3.3,136,1020.9,0,15.3,12,0,0,,Clear,clear-night,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T22:00:00,24.5,24.5,3.9,26.3,0,0,,0,0,2.9,2.1,154,1021.6,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-03T23:00:00,22.2,22.2,3.8,30.06,0,0,,0,0,7.2,1.4,14,1021.9,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T00:00:00,21.6,21.6,5.7,35.66,0,0,,0,0,2.5,1.1,355,1022.1,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T01:00:00,21.8,21.8,5,33.51,0,0,,0,0,12.2,6.1,2,1023.1,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T02:00:00,20.1,20.1,5.3,37.88,0,0,,0,0,9.7,6.8,343,1023.4,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T03:00:00,20.4,20.4,5.7,38.24,0,0,,0,0,11.2,6.5,95,1023.5,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T04:00:00,19.7,19.7,8.2,47.54,0,0,,0,0,11.9,6.9,57,1023.5,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T05:00:00,19.7,19.7,9.4,51.37,0,0,,0,0,14,5.9,36,1023.7,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T06:00:00,17.9,17.9,8.1,52.65,0,0,,0,0,14.4,7.6,8,1024.5,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T07:00:00,18.1,18.1,9.3,56.44,0,0,,0,0,14,7.9,21,1024.6,0,15.3,0,0,0,,Clear,clear-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T08:00:00,17.8,17.8,9.6,58.72,0,0,,0,0,10.1,6.8,21,1023.4,0,28.5,14,0.1,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T09:00:00,19.5,19.5,9,50.75,0,0,,0,0,13.7,8.3,34,1025.6,0,14.9,86,0.3,1,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T10:00:00,21.9,21.9,9.9,46.24,0,0,,0,0,14.8,9.3,31,1025.4,0,14.9,271,1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T11:00:00,24.5,24.5,11.6,44.42,0,0,,0,0,18.7,8.9,100,1024.7,0,19.2,378,1.4,4,,Clear,clear-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T12:00:00,25.9,25.9,12.2,42.69,0,0,,0,0,14.4,7.6,115,1025,0,14.9,427,1.5,4,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T13:00:00,27.8,27.3,11.5,36.23,0,0,,0,0,11.9,6.9,119,1024.8,0,14.9,457,1.6,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T14:00:00,28.7,28,12.2,36.06,0,0,,0,0,10.8,5.8,132,1020.3,0,30.7,463,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T15:00:00,30.4,29,9.7,27.64,0,0,,0,0,14.8,6.9,118,1023.3,0,14.9,467,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T16:00:00,31.1,29.5,8.7,24.9,0,0,,0,0,19.1,7.6,149,1022.2,0,14.9,457,1.6,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T17:00:00,31.8,30,8.7,23.99,0,0,,0,0,22.7,8.2,156,1020.4,0,21.3,442,1.6,4,,Clear,clear-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T18:00:00,32.3,30.4,7.2,21.01,0,0,,0,0,8.6,3.7,164,1020.5,0,14.9,392,1.4,4,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T19:00:00,32,30.1,7,21.07,0,0,,0,0,12.6,5.8,172,1020.5,0,14.9,297,1.1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T20:00:00,30.5,28.8,7.1,23.08,0,0,,0,0,8.6,3.7,177,1016.6,0,32.8,30,0.1,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T21:00:00,28,26.7,3.7,21.11,0,0,,0,0,11.9,6.2,182,1020.7,0,15.3,15,0.1,0,,Clear,clear-night,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T22:00:00,26.2,26.2,3.4,23.05,0,0,,0,0,9,5.4,181,1020.5,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-04T23:00:00,24.3,24.3,4.3,27.48,0,0,,0,0,9,4.3,196,1021.5,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T00:00:00,22.3,22.3,4.8,32.16,0,0,,0,0,6.1,3.2,145,1021.7,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T01:00:00,20.9,20.9,6,37.73,0,0,,0,0,5,2.5,276,1021.9,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T02:00:00,20.4,20.4,6.4,40.22,0,0,,0,0,5.8,3.6,340,1022.2,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T03:00:00,20.5,20.5,7.8,43.81,0,0,,0,0,4.7,2.2,73,1022.3,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T04:00:00,19.6,19.6,8.5,48.51,0,0,,0,0,8.6,4.7,42,1022.2,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T05:00:00,18.9,18.9,8.2,49.68,0,0,,0,0,10.4,6.1,6,1021.6,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T06:00:00,18.6,18.6,8.5,51.84,0,0,,0,0,11.9,8.2,26,1021.6,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T07:00:00,18.2,18.2,10.2,59.63,0,0,,0,0,8.6,5.1,47,1021.7,0,15.3,0,0,0,,Clear,clear-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T08:00:00,17.3,17.3,10.1,62.49,0,0,,0,0,6.1,3.6,31,1020.5,0,36.5,5,0,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T09:00:00,19.9,19.9,10.5,54.55,0,0,,0,0,8.3,4.3,14,1021.8,0,14.9,39,0.1,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T10:00:00,22,22,11.3,50.61,0,0,,0,0,7.6,3.6,348,1022.1,0,14.9,404,1.5,4,,Clear,clear-day,"08221099999,08224099999,F7959,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T11:00:00,24.3,24.3,12.2,46.65,0,0,,0,0,17.6,5,27,1021.3,0,23.4,466.8,1.7,5,,Clear,clear-day,"08221099999,08224099999,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T12:00:00,26.3,26.3,12.3,41.76,0,0,,0,0,14,4.4,17,1021.6,0,14.9,429,1.5,4,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T13:00:00,28,27.4,11.6,36.13,0,0,,0,0,7.9,3.6,107,1020.8,0,14.9,453,1.6,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T14:00:00,29.4,28.5,11.6,33.38,0,0,,0,0,11.2,7.2,344,1016.2,2.8,32.8,469,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T15:00:00,31.5,29.8,9.4,25.56,0,0,,0,0,10.1,5.8,177,1019.2,19.4,14.9,463,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T16:00:00,32.5,30.7,9.1,23.64,0,0,,0,0,10.1,4.4,285,1018.2,19.4,14.9,456,1.6,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T17:00:00,33.4,31.6,8.8,21.92,0,0,,0,0,20.2,5.3,108,1016.3,13.4,23.4,435,1.6,4,,Clear,clear-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T18:00:00,33.4,31.4,7.8,20.56,0,0,,0,0,10.4,5.4,212,1016.5,10,14.9,399,1.4,4,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T19:00:00,33,30.9,6.5,19.18,0,0,,0,0,10.8,5.1,168,1016.4,10,14.9,303,1.1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T20:00:00,31.4,29.5,6.7,21.42,0,0,,0,0,3.6,1.1,116,1012,5.7,32.8,33,0.1,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T21:00:00,28.4,27.2,6.9,25.61,0,0,,0,0,5.8,3.6,202,1015.8,0,15.3,19,0.1,0,,Clear,clear-night,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T22:00:00,26,26,6.9,29.64,0,0,,0,0,7.2,5.8,242,1016.3,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-05T23:00:00,24.9,24.9,7.6,33.3,0,0,,0,0,13.7,3.9,286,1016.7,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T00:00:00,23.6,23.6,7.6,35.97,0,0,,0,0,27.4,11.8,337,1017,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T01:00:00,25,25,8.7,35.51,0,0,,0,0,18.7,9.7,100,1017.9,10,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T02:00:00,23.5,23.5,9.3,40.32,0,0,,0,0,13.3,8.3,112,1018,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T03:00:00,22.5,22.5,8.9,42,0,0,,0,0,7.2,4.3,84,1018.9,10,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T04:00:00,21.2,21.2,9.1,45.82,0,0,,0,0,8.6,4.3,38,1019.1,10,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T05:00:00,21,21,8.7,45.21,0,0,,0,0,21.6,3.8,326,1019.1,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T06:00:00,20.6,20.6,8.4,45.32,0,0,,0,0,15.1,9,30,1018.9,14,10.4,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T07:00:00,19,19,8,48.71,0,0,,0,0,12.6,6.4,29,1018.6,0,15.3,0,0,0,,Clear,clear-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T08:00:00,18.2,18.2,9,54.82,0,0,,0,0,14,7.9,9,1017.2,15.1,29.8,12,0,0,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T09:00:00,20.5,20.5,9.7,50.24,0,0,,0,0,17.6,11.4,12,1018.7,10,14.9,81,0.3,1,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T10:00:00,22.9,22.9,9.5,42.56,0,0,,0,0,15.1,8.6,22,1018.5,10,14.9,269,1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T11:00:00,25.6,25.6,8.4,33.58,0,0,,0,0,24.1,8.1,51,1018.1,22,21.3,385,1.4,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T12:00:00,27.6,26.7,7.4,28.05,0,0,,0,0,14,8.6,128,1018.5,10,14.9,425,1.5,4,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T13:00:00,28.8,27.4,6.3,24.13,0,0,,0,0,12.2,6.2,148,1017.8,10,14.9,461,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T14:00:00,29.7,28.2,7.7,25.27,0,0,,0,0,11.5,5.4,93,1013.3,25.1,30.6,459,1.7,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T15:00:00,31.5,29.5,5.9,20.11,0,0,,0,0,13.3,5.4,172,1016.3,10,8.5,462,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T16:00:00,33,30.9,6.6,19.35,0,0,,0,0,14.4,6.8,165,1015.5,10,14.9,460,1.7,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T17:00:00,33.3,31.1,5.6,17.78,0,0,,0,0,20.2,7.9,240,1013.5,21,17,433,1.6,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T18:00:00,33.1,30.9,6,18.56,0,0,,0,0,13.3,5.1,274,1013.8,10,16.3,376,1.4,4,,Clear,clear-day,"08221099999,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T19:00:00,32.6,30.4,5.4,18.22,0,0,,0,0,5.1,2.3,252,1014.1,10,14.9,289,1,3,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T20:00:00,30.7,28.8,6,21.23,0,0,,0,0,10.5,6.1,314,1009.9,31.8,32.8,58,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T21:00:00,28.7,27.5,8.8,28.85,0,0,,0,0,11.2,7.6,335,1014.5,30,15.3,14,0.1,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T22:00:00,26.9,26.4,8.3,30.83,0,0,,0,0,21.6,12.9,346,1015.3,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-06T23:00:00,25.5,25.5,8.4,33.69,0,0,,0,0,33.8,7.8,355,1015.8,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08213099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-07T00:00:00,24.8,24.8,8.7,35.91,0,0,,0,0,22.7,10.5,38,1016.7,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-07T01:00:00,22.7,22.7,8.3,39.61,0,0,,0,0,28.4,14.7,42,1017.1,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-07T02:00:00,20.7,20.7,8.2,44.35,0,0,,0,0,29.1,18.3,46,1017.4,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-07T03:00:00,19.5,19.5,7.9,47.02,0,0,,0,0,28.1,15.4,45,1017.6,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-07T04:00:00,17.8,17.8,7.1,49.51,0,0,,0,0,22.7,11.2,57,1017.7,0,16.9,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08223099999,08222099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-09-07T05:00:00,17.2,17.2,6.8,50.19,0,0,,0,0,25.9,11.5,57,1018.5,0,13.2,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
