country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ESP,Spain,BELESAR GRUPO 2,WRI1006246,331.01,42.6263,-7.7135,Hydro,,,,1963.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,463.251,737.018,105.937,,,JRC-PPDB-OPEN,972.62,967.60,372.82,978.93,369.50,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BEMBEZAR,WRI1006247,14.86,37.8333,-5.2333,Hydro,,,,1962.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1012771,,,,,,,,,,43.75,41.87,30.99,42.32,28.30,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BENAGEBER 2,WRI1006248,14.91,39.7167,-1.1000,Hydro,,,,1996.0,IBERDROLA RENOVABLES ENERGIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1037446,,,,,,,,,,41.33,40.68,25.84,40.66,25.03,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BESOS  GRUPO 5,WRI1006249,1670.81,41.4196,2.2294,Gas,,,,2010.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1031231,,,,744.13,666.045,1360.293,,,JRC-PPDB-OPEN,,,,,3960.37,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,BIESCAS II 1,WRI1006251,61.4,42.6290,-0.3214,Hydro,,,,1969.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1095025,,,,,,,,,,200.21,200.21,127.55,200.75,120.42,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BOINERSA,WRI1006265,24.6,42.6500,-8.9000,Oil,,,,2011.0,BOIRO ENERGIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1054434,,,,,,,,,,,,,,51.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,BOLARQUE I GRUPO 1,WRI1006266,27.939999999999998,40.4190,-2.9226,Hydro,,,,1954.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032411,,,,,,,,,,91.53,91.53,65.21,91.78,61.97,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BOLARQUE II GRUPO 1,WRI1006267,215.0,40.3640,-2.8289,Hydro,,,,1973.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1032411,,,,,,,,,,464.64,456.88,204.95,454.77,149.69,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BUENDIA GRUPO 1,WRI1006273,54.449999999999996,40.3664,-2.7565,Hydro,,,,1956.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032413,,,,,,,,,,139.77,139.73,114.67,137.90,67.20,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,BURGUILLO GRUPO 1,WRI1006274,61.949999999999996,40.4153,-4.5016,Hydro,,,,1970.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032415,,,,,,,,,,180.63,180.18,46.92,171.56,67.67,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,Bardenas,WKS0060135,10.1,42.2710,-1.6660,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.81,16.42,16.10,16.09,16.06,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Bargas,WKS0060325,5.2,39.9190,-4.1170,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.16,10.20,10.43,9.80,10.43,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Belmez,WKS0060124,10.9,38.2812,-5.2390,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,23.49,22.83,24.77,23.13,22.66,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Benahadux,WKS0060127,10.6,36.9268,-2.4758,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,25.87,26.71,27.02,27.29,26.83,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Beneixama,WKS0060055,20.0,38.7200,-0.7270,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,46.89,46.31,43.34,42.40,47.34,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Blanca,WKS0060240,7.0,38.2216,-1.3163,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,13.76,14.50,13.94,13.94,15.37,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Bonete,WKS0060299,5.7,38.8816,-1.3300,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.52,11.19,11.18,11.24,11.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Bullas,WKS0060345,5.0,38.0520,-1.6870,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.97,10.69,9.97,9.80,11.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,C.H. ARNOYA,WRI1006277,10.0,42.8878,-8.9567,Hydro,,,,2005.0,HIDROELECTRICA DEL GIESTA SRL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1058381,,,,,,,,,,32.41,32.79,20.66,32.16,15.12,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,C.H. EN ALARCON,WRI1006278,15.89,39.5500,-2.0833,Hydro,,,,2006.0,CIENER  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1070318,,,,,,,,,,44.22,36.30,31.39,44.72,26.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,C.H. MILLARES II GRUPO 1,WRI1006280,70.17,39.2500,-0.7667,Hydro,,,,2003.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1064457,,,,,,,,,,184.54,140.50,86.60,203.59,83.01,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,C.H. RIALB 2.,WRI1006282,24.774,41.9753,1.2561,Hydro,,,,2007.0,SALTOS Y CENTRALES DE CATALUNYA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062471,,,,,,,,,,83.83,83.83,50.47,75.01,44.49,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,C.H. SAHECHORES,WRI1006283,20.216,42.6563,-5.1753,Hydro,,,,2007.0,CONFEDERACION HIDROGRAFICA DEL DUERO,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1067543,,,,,,,,,,53.04,51.69,38.04,54.00,28.12,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CALDES 2,WRI1006288,32.48,42.5046,0.8006,Hydro,,,,1959.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015785,,,,,,,,,,106.66,106.66,75.54,106.96,71.77,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CAMARASA II 1,WRI1006289,58.650000000000006,41.8749,0.8781,Hydro,,,,1989.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1017205,,,,,,,,,,198.74,203.61,98.16,197.54,95.67,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CAMPO DE GIBRALTAR GRUPO 20,WRI1006292,780.6600000000001,36.1834,-5.3933,Gas,,,,2004.0,PUENTE MAYORGA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1045094,,,,,,,,,,,,,,1850.42,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CAMPORRIONDI,WRI1006297,15.2,43.3514,-5.1292,Hydro,,,,,NAVARRO GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1027881,,,,,,,,,,51.38,51.56,29.92,51.52,22.89,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CANALEJAS,WRI1006300,18.7,39.8500,-0.7500,Wind,,,,2005.0,BIOVENT ENERGIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1062615,,,,,,,,,,43.88,47.36,47.03,45.74,43.60,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,CANDELARIA 9  VAPOR 5,WRI1006302,153.94,28.3548,-16.3727,Oil,,,,1979.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032387,,,,,,,,,,,,,,320.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CANELLES 1,WRI1006306,107.39999999999999,41.9763,0.6116,Hydro,,,,1959.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1015787,,,,,,,,,,356.58,285.72,169.09,288.27,229.63,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CARTAGENA GRUPO 1,WRI1006308,1248.82,37.5732,-0.9392,Gas,,,,2006.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1044241,,,,,,,,,,,,,,2960.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CAS TRESORER TG3  CC2,WRI1006309,429.0,39.5672,2.6895,Gas,,,,2009.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1062467,,,,,,,,,,,,,,1016.87,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CASABLANCA,WRI1006316,49.9,39.2939,-5.2168,Solar,,,,2013.0,SERREZUELA SOLAR II  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1091433,,,,,,,,,,,113.06,110.88,110.36,110.13,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,CASTEJON  GRUPO 2,WRI1006317,797.41,42.1718,-1.6773,Gas,,,,2007.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1041578,,,,341.909,632.861,537.364,,,JRC-PPDB-OPEN,,,,,1890.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CASTELLON,WRI1006318,782.0,39.9592,-0.0010,Gas,,,,2002.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1049538,,,,1343.546,1798.903,1591.824,,,JRC-PPDB-OPEN,,,,,1853.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CASTREJON GRUPO 1,WRI1006319,80.73,39.8880,-4.4539,Hydro,,,,1968.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032421,,,,,,,,,,264.48,233.10,105.78,214.50,114.69,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CASTRELO GRUPO 1,WRI1006320,135.59,42.2917,-8.1136,Hydro,,,,1969.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,406.81,429.80,302.64,430.97,209.11,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CASTRO II,WRI1006321,195.29,41.5756,-6.1891,Hydro,,,,1977.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1019107,,,,358.303,425.843,182.285,,,JRC-PPDB-OPEN,611.30,611.03,266.78,574.27,246.51,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CCC BAHIA DE ALGECIRAS,WRI1006322,820.536,36.1829,-5.3905,Gas,,,,2009.0,VIESGO GENERACION  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1012767,,,,,,,,,,,,,,1944.94,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CCC SAGUNTO  GRUPO 2,WRI1006323,1232.19,39.6426,-0.2344,Gas,,,,2007.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1051731,,,,3628.278,3092.415,2771.594,,,JRC-PPDB-OPEN,,,,,2920.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CEDILLO 3,WRI1006324,495.18,39.6643,-7.5332,Hydro,,,,1976.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1019109,,,,329.235,604.332,294.514,,,JRC-PPDB-OPEN,1399.24,1239.99,571.56,1276.14,742.25,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CENTRAL HIDRAULICA DOMENO,WRI1006332,20.4,42.6758,-1.2395,Hydro,,,,2001.0,IBERENOVA PROMOCIONES  S.A.  SOCIEDAD UNIPERSONAL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1037449,,,,,,,,,,67.67,62.78,31.88,62.28,27.71,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CENTRAL SOLAR TERMOELECTRICA ENERSTAR VILLENA,WRI1006337,49.9,38.7291,-0.9219,Solar,,,,2013.0,ENERSTAR VILLENA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1084473,,,,,,,,,,,121.70,113.10,113.13,119.43,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,CENTRAL TERMOSOLAR LA AFRICANA,WRI1006338,49.9,37.7574,-5.0620,Solar,,,,2012.0,AFRICANA ENERGIA S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1086245,,,,,,,,,,110.88,112.30,111.59,112.67,102.69,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,CERNADILLA,WRI1006339,33.32,42.0208,-6.4170,Hydro,,,,1969.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1019111,,,,,,,,,,102.14,114.96,53.58,111.35,26.21,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CEUTA  GRUPO 13,WRI1006343,48.7,35.8900,-5.3500,Oil,,,,2011.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015707,,,,,,,,,,,,,,101.46,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CEUTA 9  G-9,WRI1006342,11.5,35.8900,-5.3500,Oil,,,,2001.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,23.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CG NUFRI-1,WRI1006345,13.56,41.6333,0.9000,Oil,,,,2011.0,NUFRI SAT 1596,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,28.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CICLO COMBINADO DE CASTELNOU,WRI1006355,790.68,41.2167,-0.2928,Gas,,,,2006.0,CASTELNOU ENERGIA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1049538,,,,,,,,,,,,,,1874.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CIJARA M. DCHA. 1,WRI1006357,50.4,39.3711,-5.0166,Hydro,,,,1980.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,142.08,115.34,36.95,151.97,57.02,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CIJARA M. IZDA. 3,WRI1023631,51.7,39.3711,-5.0166,Hydro,,,,1969.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,145.74,118.31,37.91,155.89,58.49,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CN ALMARAZ 1,WRI1006358,2016.9,39.8070,-5.6986,Nuclear,,,,1984.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1011920,,,,16026.973,15053.359,16343.997,,,JRC-PPDB-OPEN,,,,,16113.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CN COFRENTES,WRI1006359,1063.94,39.2134,-1.0509,Nuclear,,,,1985.0,IBERDROLA GENERACION NUCLEAR  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1019116,,,,7404.213,9152.878,7050.111,,,JRC-PPDB-OPEN,,,,,8499.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,COFRENTES 1,WRI1006361,120.53999999999999,39.2167,-1.0500,Hydro,,,,1951.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1019229,,,,,,,,,,271.32,195.96,121.68,272.19,111.56,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,COGENERACION MOTRIL,WRI1006377,48.8,36.7334,-3.5413,Gas,,,,2001.0,COGENERACION MOTRIL  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1049221,,,,,,,,,,,,,,115.67,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,COGENERACION NAVIA,WRI1006378,24.0,43.5354,-6.7193,Gas,,,,,INDUSTRIAS LACTEAS ASTURIANAS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1009611,,,,,,,,,,,,,,56.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,COGENERACION REPSOL,WRI1006381,40.83,38.6871,-4.1073,Oil,,,,1994.0,REPSOL PETROLEO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,85.06,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,COLORTEX,WRI1006390,12.68,38.8167,-0.6167,Gas,,,,,COLORTEX  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1054595,,,,,,,,,,,,,,30.05,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,COMPOSTILLA II GR 5,WRI1006393,1005.1399999999999,42.6125,-6.5647,Coal,,,,1984.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1015708,,,,4269.858,,,,,JRC-PPDB-OPEN,,,,,4585.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,CONSO 2,WRI1006395,268.02,42.1142,-7.2090,Hydro,,,,1975.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1019120,,,,,,,,,,757.41,770.23,138.60,742.05,92.93,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,CONSOLL ORELLANA,WRI1006396,49.9,39.0212,-5.5333,Solar,,,,2012.0,RUSTICAS VEGAS ALTAS  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1086075,,,,,,,,,,113.45,110.51,110.36,109.74,100.23,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
